FECHA,variable,value,Year,Month,Day,DayOfWeek,Hour
2004-01-10,SPI M0141,-0.38,2004,1,10,5,0
2004-01-11,SPI M0141,0.56,2004,1,11,6,0
2004-01-12,SPI M0141,0.81,2004,1,12,0,0
2005-01-01,SPI M0141,-0.9,2005,1,1,5,0
2005-01-02,SPI M0141,0.95,2005,1,2,6,0
2005-01-03,SPI M0141,2.47,2005,1,3,0,0
2005-01-04,SPI M0141,0.3,2005,1,4,1,0
2005-01-05,SPI M0141,-0.22,2005,1,5,2,0
2005-01-06,SPI M0141,0.49,2005,1,6,3,0
2005-01-07,SPI M0141,-1.29,2005,1,7,4,0
2005-01-08,SPI M0141,-1.39,2005,1,8,5,0
2005-01-09,SPI M0141,-1.22,2005,1,9,6,0
2005-01-10,SPI M0141,-0.97,2005,1,10,0,0
2005-01-11,SPI M0141,-0.59,2005,1,11,1,0
2005-01-12,SPI M0141,2.3,2005,1,12,2,0
2006-01-01,SPI M0141,0.44,2006,1,1,6,0
2006-01-02,SPI M0141,0.51,2006,1,2,0,0
2006-01-03,SPI M0141,1.54,2006,1,3,1,0
2006-01-04,SPI M0141,1.32,2006,1,4,2,0
2006-01-05,SPI M0141,-0.53,2006,1,5,3,0
2006-01-06,SPI M0141,-0.26,2006,1,6,4,0
2006-01-07,SPI M0141,-1.29,2006,1,7,5,0
2006-01-08,SPI M0141,-0.76,2006,1,8,6,0
2006-01-09,SPI M0141,-1.0,2006,1,9,0,0
2006-01-10,SPI M0141,-0.95,2006,1,10,1,0
2006-01-11,SPI M0141,1.87,2006,1,11,2,0
2006-01-12,SPI M0141,0.84,2006,1,12,3,0
2007-01-01,SPI M0141,0.11,2007,1,1,0,0
2007-01-02,SPI M0141,-1.38,2007,1,2,1,0
2007-01-03,SPI M0141,1.38,2007,1,3,2,0
2007-01-04,SPI M0141,1.46,2007,1,4,3,0
2007-01-05,SPI M0141,0.12,2007,1,5,4,0
2007-01-06,SPI M0141,2.27,2007,1,6,5,0
2007-01-07,SPI M0141,-1.4,2007,1,7,6,0
2007-01-08,SPI M0141,0.06,2007,1,8,0,0
2007-01-09,SPI M0141,-0.91,2007,1,9,1,0
2007-01-10,SPI M0141,0.29,2007,1,10,2,0
2007-01-11,SPI M0141,0.96,2007,1,11,3,0
2007-01-12,SPI M0141,0.12,2007,1,12,4,0
2008-01-01,SPI M0141,0.98,2008,1,1,1,0
2008-01-02,SPI M0141,2.58,2008,1,2,2,0
2008-01-03,SPI M0141,1.2,2008,1,3,3,0
2008-01-04,SPI M0141,2.0,2008,1,4,4,0
2008-01-05,SPI M0141,2.1,2008,1,5,5,0
2008-01-06,SPI M0141,-0.11,2008,1,6,6,0
2008-01-07,SPI M0141,0.16,2008,1,7,0,0
2008-01-08,SPI M0141,-0.47,2008,1,8,1,0
2008-01-09,SPI M0141,-0.4,2008,1,9,2,0
2008-01-10,SPI M0141,1.08,2008,1,10,3,0
2008-01-11,SPI M0141,0.41,2008,1,11,4,0
2008-01-12,SPI M0141,-0.65,2008,1,12,5,0
2009-01-01,SPI M0141,1.42,2009,1,1,3,0
2009-01-02,SPI M0141,0.18,2009,1,2,4,0
2009-01-03,SPI M0141,0.09,2009,1,3,5,0
2009-01-04,SPI M0141,0.55,2009,1,4,6,0
2009-01-05,SPI M0141,-0.59,2009,1,5,0,0
2009-01-06,SPI M0141,-0.03,2009,1,6,1,0
2009-01-07,SPI M0141,-0.44,2009,1,7,2,0
2009-01-08,SPI M0141,-0.87,2009,1,8,3,0
2009-01-09,SPI M0141,0.0,2009,1,9,4,0
2009-01-10,SPI M0141,-0.1,2009,1,10,5,0
2009-01-11,SPI M0141,-0.52,2009,1,11,6,0
2009-01-12,SPI M0141,-0.11,2009,1,12,0,0
2010-01-01,SPI M0141,-0.71,2010,1,1,4,0
2010-01-02,SPI M0141,0.74,2010,1,2,5,0
2010-01-03,SPI M0141,-0.46,2010,1,3,6,0
2010-01-04,SPI M0141,0.16,2010,1,4,0,0
2010-01-05,SPI M0141,0.53,2010,1,5,1,0
2010-01-06,SPI M0141,0.19,2010,1,6,2,0
2010-01-07,SPI M0141,-0.38,2010,1,7,3,0
2010-01-08,SPI M0141,-1.31,2010,1,8,4,0
2010-01-09,SPI M0141,-1.34,2010,1,9,5,0
2010-01-10,SPI M0141,-1.39,2010,1,10,6,0
2010-01-11,SPI M0141,-1.13,2010,1,11,0,0
2010-01-12,SPI M0141,-0.34,2010,1,12,1,0
2011-01-01,SPI M0141,0.28,2011,1,1,5,0
2011-01-02,SPI M0141,-0.39,2011,1,2,6,0
2011-01-03,SPI M0141,-0.55,2011,1,3,0,0
2011-01-04,SPI M0141,2.41,2011,1,4,1,0
2011-01-05,SPI M0141,0.22,2011,1,5,2,0
2011-01-06,SPI M0141,0.0,2011,1,6,3,0
2011-01-07,SPI M0141,0.7,2011,1,7,4,0
2011-01-08,SPI M0141,-1.02,2011,1,8,5,0
2011-01-09,SPI M0141,-0.43,2011,1,9,6,0
2011-01-10,SPI M0141,0.0,2011,1,10,0,0
2011-01-11,SPI M0141,0.43,2011,1,11,1,0
2011-01-12,SPI M0141,0.2,2011,1,12,2,0
2012-01-01,SPI M0141,0.6,2012,1,1,6,0
2012-01-02,SPI M0141,0.58,2012,1,2,0,0
2012-01-03,SPI M0141,-0.22,2012,1,3,1,0
2012-01-04,SPI M0141,-0.66,2012,1,4,2,0
2012-01-05,SPI M0141,-0.99,2012,1,5,3,0
2012-01-06,SPI M0141,-0.88,2012,1,6,4,0
2012-01-07,SPI M0141,-1.22,2012,1,7,5,0
2012-01-08,SPI M0141,-1.05,2012,1,8,6,0
2012-01-09,SPI M0141,-1.67,2012,1,9,0,0
2012-01-10,SPI M0141,-0.46,2012,1,10,1,0
2012-01-11,SPI M0141,0.01,2012,1,11,2,0
2012-01-12,SPI M0141,-0.91,2012,1,12,3,0
2013-01-01,SPI M0141,-0.69,2013,1,1,1,0
2013-01-02,SPI M0141,-0.35,2013,1,2,2,0
2013-01-03,SPI M0141,-0.68,2013,1,3,3,0
2013-01-04,SPI M0141,-1.37,2013,1,4,4,0
2013-01-05,SPI M0141,0.99,2013,1,5,5,0
2013-01-06,SPI M0141,0.12,2013,1,6,6,0
2013-01-07,SPI M0141,0.0,2013,1,7,0,0
2013-01-08,SPI M0141,-1.27,2013,1,8,1,0
2013-01-09,SPI M0141,-1.46,2013,1,9,2,0
2013-01-10,SPI M0141,-0.64,2013,1,10,3,0
2013-01-11,SPI M0141,-1.59,2013,1,11,4,0
2013-01-12,SPI M0141,-0.92,2013,1,12,5,0
2014-01-01,SPI M0141,-0.33,2014,1,1,2,0
2014-01-02,SPI M0141,-1.14,2014,1,2,3,0
2014-01-03,SPI M0141,0.8,2014,1,3,4,0
2014-01-04,SPI M0141,-0.69,2014,1,4,5,0
2014-01-05,SPI M0141,0.36,2014,1,5,6,0
2014-01-06,SPI M0141,-0.76,2014,1,6,0,0
2014-01-07,SPI M0141,-0.7,2014,1,7,1,0
2014-01-08,SPI M0141,-1.04,2014,1,8,2,0
2014-01-09,SPI M0141,-0.39,2014,1,9,3,0
2014-01-10,SPI M0141,0.1,2014,1,10,4,0
2014-01-11,SPI M0141,-0.6,2014,1,11,5,0
2014-01-12,SPI M0141,-1.01,2014,1,12,6,0
2015-01-01,SPI M0141,-0.11,2015,1,1,3,0
2015-01-02,SPI M0141,-1.35,2015,1,2,4,0
2015-01-03,SPI M0141,0.18,2015,1,3,5,0
2015-01-04,SPI M0141,0.18,2015,1,4,6,0
2015-01-05,SPI M0141,-1.13,2015,1,5,0,0
2015-01-06,SPI M0141,-0.14,2015,1,6,1,0
2015-01-07,SPI M0141,0.04,2015,1,7,2,0
2015-01-08,SPI M0141,-1.11,2015,1,8,3,0
2015-01-09,SPI M0141,-1.51,2015,1,9,4,0
2015-01-10,SPI M0141,-0.11,2015,1,10,5,0
2015-01-11,SPI M0141,-1.06,2015,1,11,6,0
2015-01-12,SPI M0141,-1.48,2015,1,12,0,0
2016-01-01,SPI M0141,-0.92,2016,1,1,4,0
2016-01-02,SPI M0141,-0.31,2016,1,2,5,0
2016-01-03,SPI M0141,0.7,2016,1,3,6,0
2016-01-04,SPI M0141,1.08,2016,1,4,0,0
2016-01-05,SPI M0141,0.11,2016,1,5,1,0
2016-01-06,SPI M0141,0.43,2016,1,6,2,0
2016-01-07,SPI M0141,-1.16,2016,1,7,3,0
2016-01-08,SPI M0141,-1.38,2016,1,8,4,0
2016-01-09,SPI M0141,-0.69,2016,1,9,5,0
2016-01-10,SPI M0141,-0.74,2016,1,10,6,0
2016-01-11,SPI M0141,-1.24,2016,1,11,0,0
2016-01-12,SPI M0141,0.05,2016,1,12,1,0
2017-01-01,SPI M0141,-0.33,2017,1,1,6,0
2017-01-02,SPI M0141,-0.06,2017,1,2,0,0
2017-01-03,SPI M0141,1.43,2017,1,3,1,0
2017-01-04,SPI M0141,0.12,2017,1,4,2,0
2017-01-05,SPI M0141,0.43,2017,1,5,3,0
2017-01-06,SPI M0141,-0.49,2017,1,6,4,0
2017-01-07,SPI M0141,-0.68,2017,1,7,5,0
2017-01-08,SPI M0141,-1.51,2017,1,8,6,0
2017-01-09,SPI M0141,-1.41,2017,1,9,0,0
2017-01-10,SPI M0141,-0.32,2017,1,10,1,0
2017-01-11,SPI M0141,-0.48,2017,1,11,2,0
2017-01-12,SPI M0141,-1.01,2017,1,12,3,0
2018-01-01,SPI M0141,-0.06,2018,1,1,0,0
2018-01-02,SPI M0141,0.46,2018,1,2,1,0
2018-01-03,SPI M0141,-0.01,2018,1,3,2,0
2018-01-04,SPI M0141,0.27,2018,1,4,3,0
2018-01-05,SPI M0141,0.29,2018,1,5,4,0
2018-01-06,SPI M0141,0.12,2018,1,6,5,0
2018-01-07,SPI M0141,0.01,2018,1,7,6,0
2018-01-08,SPI M0141,-0.07,2018,1,8,0,0
2018-01-09,SPI M0141,-0.05,2018,1,9,1,0
2018-01-10,SPI M0141,-0.07,2018,1,10,2,0
2018-01-11,SPI M0141,-0.06,2018,1,11,3,0
2018-01-12,SPI M0141,-0.01,2018,1,12,4,0
1980-01-01,SPI M0501,0.88,1980,1,1,1,0
1980-01-02,SPI M0501,-1.51,1980,1,2,2,0
1980-01-03,SPI M0501,-0.06,1980,1,3,3,0
1980-01-04,SPI M0501,0.65,1980,1,4,4,0
1980-01-05,SPI M0501,-0.93,1980,1,5,5,0
1980-01-06,SPI M0501,0.14,1980,1,6,6,0
1980-01-07,SPI M0501,-0.14,1980,1,7,0,0
1980-01-08,SPI M0501,0.02,1980,1,8,1,0
1980-01-09,SPI M0501,0.26,1980,1,9,2,0
1980-01-10,SPI M0501,2.0,1980,1,10,3,0
1980-01-11,SPI M0501,-0.7,1980,1,11,4,0
1980-01-12,SPI M0501,-1.64,1980,1,12,5,0
1981-01-01,SPI M0501,-1.52,1981,1,1,3,0
1981-01-02,SPI M0501,-0.28,1981,1,2,4,0
1981-01-03,SPI M0501,-0.77,1981,1,3,5,0
1981-01-04,SPI M0501,-0.41,1981,1,4,6,0
1981-01-05,SPI M0501,-0.29,1981,1,5,0,0
1981-01-06,SPI M0501,-0.73,1981,1,6,1,0
1981-01-07,SPI M0501,-0.75,1981,1,7,2,0
1981-01-08,SPI M0501,-0.5,1981,1,8,3,0
1981-01-09,SPI M0501,-0.09,1981,1,9,4,0
1981-01-10,SPI M0501,-0.93,1981,1,10,5,0
1981-01-11,SPI M0501,-0.1,1981,1,11,6,0
1981-01-12,SPI M0501,-0.19,1981,1,12,0,0
1982-01-01,SPI M0501,-0.85,1982,1,1,4,0
1982-01-02,SPI M0501,-1.15,1982,1,2,5,0
1982-01-03,SPI M0501,0.66,1982,1,3,6,0
1982-01-04,SPI M0501,1.49,1982,1,4,0,0
1982-01-05,SPI M0501,0.13,1982,1,5,1,0
1982-01-06,SPI M0501,1.17,1982,1,6,2,0
1982-01-07,SPI M0501,0.51,1982,1,7,3,0
1982-01-08,SPI M0501,-0.77,1982,1,8,4,0
1982-01-09,SPI M0501,0.45,1982,1,9,5,0
1982-01-10,SPI M0501,-0.65,1982,1,10,6,0
1982-01-11,SPI M0501,0.27,1982,1,11,0,0
1982-01-12,SPI M0501,-0.21,1982,1,12,1,0
1983-01-01,SPI M0501,0.09,1983,1,1,5,0
1983-01-02,SPI M0501,-1.35,1983,1,2,6,0
1983-01-03,SPI M0501,0.84,1983,1,3,0,0
1983-01-04,SPI M0501,0.63,1983,1,4,1,0
1983-01-05,SPI M0501,1.17,1983,1,5,2,0
1983-01-06,SPI M0501,-0.4,1983,1,6,3,0
1983-01-07,SPI M0501,-0.63,1983,1,7,4,0
1983-01-08,SPI M0501,-0.24,1983,1,8,5,0
1983-01-09,SPI M0501,0.44,1983,1,9,6,0
1983-01-10,SPI M0501,0.8,1983,1,10,0,0
1983-01-11,SPI M0501,-0.24,1983,1,11,1,0
1983-01-12,SPI M0501,-0.95,1983,1,12,2,0
1984-01-01,SPI M0501,-0.79,1984,1,1,6,0
1984-01-02,SPI M0501,0.31,1984,1,2,0,0
1984-01-03,SPI M0501,-0.23,1984,1,3,1,0
1984-01-04,SPI M0501,0.87,1984,1,4,2,0
1984-01-05,SPI M0501,-1.15,1984,1,5,3,0
1984-01-06,SPI M0501,0.16,1984,1,6,4,0
1984-01-07,SPI M0501,-0.78,1984,1,7,5,0
1984-01-08,SPI M0501,0.83,1984,1,8,6,0
1984-01-09,SPI M0501,-0.49,1984,1,9,0,0
1984-01-10,SPI M0501,-0.41,1984,1,10,1,0
1984-01-11,SPI M0501,-1.02,1984,1,11,2,0
1984-01-12,SPI M0501,-0.01,1984,1,12,3,0
1985-01-01,SPI M0501,-1.23,1985,1,1,1,0
1985-01-02,SPI M0501,-1.42,1985,1,2,2,0
1985-01-03,SPI M0501,-0.78,1985,1,3,3,0
1985-01-04,SPI M0501,-0.01,1985,1,4,4,0
1985-01-05,SPI M0501,-0.07,1985,1,5,5,0
1985-01-06,SPI M0501,0.97,1985,1,6,6,0
1985-01-07,SPI M0501,0.06,1985,1,7,0,0
1985-01-08,SPI M0501,0.4,1985,1,8,1,0
1985-01-09,SPI M0501,-0.46,1985,1,9,2,0
1985-01-10,SPI M0501,-1.06,1985,1,10,3,0
1985-01-11,SPI M0501,-0.75,1985,1,11,4,0
1985-01-12,SPI M0501,-1.32,1985,1,12,5,0
1986-01-01,SPI M0501,-1.67,1986,1,1,2,0
1986-01-02,SPI M0501,-1.28,1986,1,2,3,0
1986-01-03,SPI M0501,-0.83,1986,1,3,4,0
1986-01-04,SPI M0501,-0.5,1986,1,4,5,0
1986-01-05,SPI M0501,-0.52,1986,1,5,6,0
1986-01-06,SPI M0501,0.42,1986,1,6,0,0
1986-01-07,SPI M0501,-1.46,1986,1,7,1,0
1986-01-08,SPI M0501,-0.69,1986,1,8,2,0
1986-01-09,SPI M0501,-1.25,1986,1,9,3,0
1986-01-10,SPI M0501,-1.18,1986,1,10,4,0
1986-01-11,SPI M0501,-1.15,1986,1,11,5,0
1986-01-12,SPI M0501,0.0,1986,1,12,6,0
1987-01-01,SPI M0501,-1.42,1987,1,1,3,0
1987-01-02,SPI M0501,-1.35,1987,1,2,4,0
1987-01-03,SPI M0501,-1.45,1987,1,3,5,0
1987-01-04,SPI M0501,-1.52,1987,1,4,6,0
1987-01-05,SPI M0501,-0.86,1987,1,5,0,0
1987-01-06,SPI M0501,-1.1,1987,1,6,1,0
1987-01-07,SPI M0501,-1.64,1987,1,7,2,0
1987-01-08,SPI M0501,-1.49,1987,1,8,3,0
1987-01-09,SPI M0501,-1.44,1987,1,9,4,0
1987-01-10,SPI M0501,-1.31,1987,1,10,5,0
1987-01-11,SPI M0501,-1.66,1987,1,11,6,0
1987-01-12,SPI M0501,-1.62,1987,1,12,0,0
1988-01-01,SPI M0501,-1.56,1988,1,1,4,0
1988-01-02,SPI M0501,-1.42,1988,1,2,5,0
1988-01-03,SPI M0501,-1.57,1988,1,3,6,0
1988-01-04,SPI M0501,-1.07,1988,1,4,0,0
1988-01-05,SPI M0501,-1.22,1988,1,5,1,0
1988-01-06,SPI M0501,-0.93,1988,1,6,2,0
1988-01-07,SPI M0501,-0.36,1988,1,7,3,0
1988-01-08,SPI M0501,-0.17,1988,1,8,4,0
1988-01-09,SPI M0501,-0.26,1988,1,9,5,0
1988-01-10,SPI M0501,-0.41,1988,1,10,6,0
1988-01-11,SPI M0501,-0.06,1988,1,11,0,0
1988-01-12,SPI M0501,-0.23,1988,1,12,1,0
1989-01-01,SPI M0501,-1.57,1989,1,1,6,0
1989-01-02,SPI M0501,-0.04,1989,1,2,0,0
1989-01-03,SPI M0501,0.19,1989,1,3,1,0
1989-01-04,SPI M0501,-0.2,1989,1,4,2,0
1989-01-05,SPI M0501,0.0,1989,1,5,3,0
1989-01-06,SPI M0501,0.28,1989,1,6,4,0
1989-01-07,SPI M0501,0.18,1989,1,7,5,0
1989-01-08,SPI M0501,-0.31,1989,1,8,6,0
1989-01-09,SPI M0501,-0.32,1989,1,9,0,0
1989-01-10,SPI M0501,-0.01,1989,1,10,1,0
1989-01-11,SPI M0501,-0.33,1989,1,11,2,0
1989-01-12,SPI M0501,-0.45,1989,1,12,3,0
1990-01-01,SPI M0501,-0.8,1990,1,1,0,0
1990-01-02,SPI M0501,-0.22,1990,1,2,1,0
1990-01-03,SPI M0501,1.53,1990,1,3,2,0
1990-01-04,SPI M0501,1.41,1990,1,4,3,0
1990-01-05,SPI M0501,-0.9,1990,1,5,4,0
1990-01-06,SPI M0501,0.4,1990,1,6,5,0
1990-01-07,SPI M0501,-0.5,1990,1,7,6,0
1990-01-08,SPI M0501,0.45,1990,1,8,0,0
1990-01-09,SPI M0501,0.04,1990,1,9,1,0
1990-01-10,SPI M0501,-0.14,1990,1,10,2,0
1990-01-11,SPI M0501,-0.6,1990,1,11,3,0
1990-01-12,SPI M0501,0.0,1990,1,12,4,0
1991-01-01,SPI M0501,-0.4,1991,1,1,1,0
1991-01-02,SPI M0501,-0.35,1991,1,2,2,0
1991-01-03,SPI M0501,-1.15,1991,1,3,3,0
1991-01-04,SPI M0501,0.23,1991,1,4,4,0
1991-01-05,SPI M0501,1.2,1991,1,5,5,0
1991-01-06,SPI M0501,1.37,1991,1,6,6,0
1991-01-07,SPI M0501,0.48,1991,1,7,0,0
1991-01-08,SPI M0501,-0.28,1991,1,8,1,0
1991-01-09,SPI M0501,-0.75,1991,1,9,2,0
1991-01-10,SPI M0501,-0.83,1991,1,10,3,0
1991-01-11,SPI M0501,-0.66,1991,1,11,4,0
1991-01-12,SPI M0501,-0.96,1991,1,12,5,0
1992-01-01,SPI M0501,-1.66,1992,1,1,2,0
1992-01-02,SPI M0501,-0.57,1992,1,2,3,0
1992-01-03,SPI M0501,-0.04,1992,1,3,4,0
1992-01-04,SPI M0501,-0.63,1992,1,4,5,0
1992-01-05,SPI M0501,0.38,1992,1,5,6,0
1992-01-06,SPI M0501,0.31,1992,1,6,0,0
1992-01-07,SPI M0501,-0.61,1992,1,7,1,0
1992-01-08,SPI M0501,-0.62,1992,1,8,2,0
1992-01-09,SPI M0501,-0.83,1992,1,9,3,0
1992-01-10,SPI M0501,-0.92,1992,1,10,4,0
1992-01-11,SPI M0501,0.47,1992,1,11,5,0
1992-01-12,SPI M0501,-0.04,1992,1,12,6,0
1993-01-01,SPI M0501,0.38,1993,1,1,4,0
1993-01-02,SPI M0501,0.03,1993,1,2,5,0
1993-01-03,SPI M0501,2.43,1993,1,3,6,0
1993-01-04,SPI M0501,2.34,1993,1,4,0,0
1993-01-05,SPI M0501,0.56,1993,1,5,1,0
1993-01-06,SPI M0501,1.39,1993,1,6,2,0
1993-01-07,SPI M0501,0.57,1993,1,7,3,0
1993-01-08,SPI M0501,0.57,1993,1,8,4,0
1993-01-09,SPI M0501,0.18,1993,1,9,5,0
1993-01-10,SPI M0501,0.58,1993,1,10,6,0
1993-01-11,SPI M0501,-0.91,1993,1,11,0,0
1993-01-12,SPI M0501,-1.56,1993,1,12,1,0
1994-01-01,SPI M0501,-0.87,1994,1,1,5,0
1994-01-02,SPI M0501,-0.51,1994,1,2,6,0
1994-01-03,SPI M0501,0.0,1994,1,3,0,0
1994-01-04,SPI M0501,1.09,1994,1,4,1,0
1994-01-05,SPI M0501,2.31,1994,1,5,2,0
1994-01-06,SPI M0501,2.18,1994,1,6,3,0
1994-01-07,SPI M0501,2.01,1994,1,7,4,0
1994-01-08,SPI M0501,0.0,1994,1,8,5,0
1994-01-09,SPI M0501,1.49,1994,1,9,6,0
1994-01-10,SPI M0501,0.37,1994,1,10,0,0
1994-01-11,SPI M0501,0.65,1994,1,11,1,0
1994-01-12,SPI M0501,0.6,1994,1,12,2,0
1995-01-01,SPI M0501,0.04,1995,1,1,6,0
1995-01-02,SPI M0501,0.61,1995,1,2,0,0
1995-01-03,SPI M0501,0.09,1995,1,3,1,0
1995-01-04,SPI M0501,0.06,1995,1,4,2,0
1995-01-05,SPI M0501,2.63,1995,1,5,3,0
1995-01-06,SPI M0501,1.39,1995,1,6,4,0
1995-01-07,SPI M0501,0.9,1995,1,7,5,0
1995-01-08,SPI M0501,-0.84,1995,1,8,6,0
1995-01-09,SPI M0501,-0.29,1995,1,9,0,0
1995-01-10,SPI M0501,-0.56,1995,1,10,1,0
1995-01-11,SPI M0501,0.13,1995,1,11,2,0
1995-01-12,SPI M0501,-0.17,1995,1,12,3,0
1996-01-01,SPI M0501,-0.54,1996,1,1,0,0
1996-01-02,SPI M0501,-0.35,1996,1,2,1,0
1996-01-03,SPI M0501,-1.03,1996,1,3,2,0
1996-01-04,SPI M0501,-0.95,1996,1,4,3,0
1996-01-05,SPI M0501,-0.83,1996,1,5,4,0
1996-01-06,SPI M0501,-1.34,1996,1,6,5,0
1996-01-07,SPI M0501,0.11,1996,1,7,6,0
1996-01-08,SPI M0501,-0.31,1996,1,8,0,0
1996-01-09,SPI M0501,-0.32,1996,1,9,1,0
1996-01-10,SPI M0501,-0.08,1996,1,10,2,0
1996-01-11,SPI M0501,-0.54,1996,1,11,3,0
1996-01-12,SPI M0501,-0.47,1996,1,12,4,0
1997-01-01,SPI M0501,-1.14,1997,1,1,2,0
1997-01-02,SPI M0501,-0.28,1997,1,2,3,0
1997-01-03,SPI M0501,-0.64,1997,1,3,4,0
1997-01-04,SPI M0501,-0.11,1997,1,4,5,0
1997-01-05,SPI M0501,-0.24,1997,1,5,6,0
1997-01-06,SPI M0501,-0.2,1997,1,6,0,0
1997-01-07,SPI M0501,-0.22,1997,1,7,1,0
1997-01-08,SPI M0501,-0.32,1997,1,8,2,0
1997-01-09,SPI M0501,-0.03,1997,1,9,3,0
1997-01-10,SPI M0501,0.28,1997,1,10,4,0
1997-01-11,SPI M0501,-0.03,1997,1,11,5,0
1997-01-12,SPI M0501,0.15,1997,1,12,6,0
1998-01-01,SPI M0501,1.17,1998,1,1,3,0
1998-01-02,SPI M0501,0.32,1998,1,2,4,0
1998-01-03,SPI M0501,1.17,1998,1,3,5,0
1998-01-04,SPI M0501,2.67,1998,1,4,6,0
1998-01-05,SPI M0501,0.77,1998,1,5,0,0
1998-01-06,SPI M0501,0.4,1998,1,6,1,0
1998-01-07,SPI M0501,0.05,1998,1,7,2,0
1998-01-08,SPI M0501,-0.75,1998,1,8,3,0
1998-01-09,SPI M0501,-1.24,1998,1,9,4,0
1998-01-10,SPI M0501,-0.87,1998,1,10,5,0
1998-01-11,SPI M0501,-1.28,1998,1,11,6,0
1998-01-12,SPI M0501,-1.15,1998,1,12,0,0
1999-01-01,SPI M0501,-0.92,1999,1,1,4,0
1999-01-02,SPI M0501,0.73,1999,1,2,5,0
1999-01-03,SPI M0501,0.35,1999,1,3,6,0
1999-01-04,SPI M0501,0.75,1999,1,4,0,0
1999-01-05,SPI M0501,1.36,1999,1,5,1,0
1999-01-06,SPI M0501,0.51,1999,1,6,2,0
1999-01-07,SPI M0501,0.15,1999,1,7,3,0
1999-01-08,SPI M0501,-0.24,1999,1,8,4,0
1999-01-09,SPI M0501,-1.23,1999,1,9,5,0
1999-01-10,SPI M0501,-1.11,1999,1,10,6,0
1999-01-11,SPI M0501,-0.91,1999,1,11,0,0
1999-01-12,SPI M0501,-0.28,1999,1,12,1,0
2000-01-01,SPI M0501,-0.71,2000,1,1,5,0
2000-01-02,SPI M0501,-0.79,2000,1,2,6,0
2000-01-03,SPI M0501,0.42,2000,1,3,0,0
2000-01-04,SPI M0501,1.14,2000,1,4,1,0
2000-01-05,SPI M0501,0.35,2000,1,5,2,0
2000-01-06,SPI M0501,0.54,2000,1,6,3,0
2000-01-07,SPI M0501,0.47,2000,1,7,4,0
2000-01-08,SPI M0501,-1.01,2000,1,8,5,0
2000-01-09,SPI M0501,0.27,2000,1,9,6,0
2000-01-10,SPI M0501,-0.21,2000,1,10,0,0
2000-01-11,SPI M0501,-0.23,2000,1,11,1,0
2000-01-12,SPI M0501,-0.11,2000,1,12,2,0
2001-01-01,SPI M0501,-0.64,2001,1,1,0,0
2001-01-02,SPI M0501,0.73,2001,1,2,1,0
2001-01-03,SPI M0501,0.35,2001,1,3,2,0
2001-01-04,SPI M0501,0.75,2001,1,4,3,0
2001-01-05,SPI M0501,0.1,2001,1,5,4,0
2001-01-06,SPI M0501,0.53,2001,1,6,5,0
2001-01-07,SPI M0501,0.13,2001,1,7,6,0
2001-01-08,SPI M0501,0.07,2001,1,8,0,0
2001-01-09,SPI M0501,-0.05,2001,1,9,1,0
2001-01-10,SPI M0501,-0.25,2001,1,10,2,0
2001-01-11,SPI M0501,-0.09,2001,1,11,3,0
2001-01-12,SPI M0501,-0.05,2001,1,12,4,0
2002-01-01,SPI M0501,0.07,2002,1,1,1,0
2002-01-02,SPI M0501,0.32,2002,1,2,2,0
2002-01-03,SPI M0501,0.04,2002,1,3,3,0
2002-01-04,SPI M0501,0.13,2002,1,4,4,0
2002-01-05,SPI M0501,0.38,2002,1,5,5,0
2002-01-06,SPI M0501,0.05,2002,1,6,6,0
2002-01-07,SPI M0501,0.26,2002,1,7,0,0
2002-01-08,SPI M0501,0.02,2002,1,8,1,0
2002-01-09,SPI M0501,-0.18,2002,1,9,2,0
2002-01-10,SPI M0501,0.25,2002,1,10,3,0
2002-01-11,SPI M0501,0.31,2002,1,11,4,0
2002-01-12,SPI M0501,0.1,2002,1,12,5,0
2003-01-01,SPI M0501,1.29,2003,1,1,2,0
2003-01-02,SPI M0501,-0.82,2003,1,2,3,0
2003-01-03,SPI M0501,1.33,2003,1,3,4,0
2003-01-04,SPI M0501,1.16,2003,1,4,5,0
2003-01-05,SPI M0501,3.71,2003,1,5,6,0
2003-01-06,SPI M0501,0.58,2003,1,6,0,0
2003-01-07,SPI M0501,2.05,2003,1,7,1,0
2003-01-08,SPI M0501,1.42,2003,1,8,2,0
2003-01-09,SPI M0501,-0.15,2003,1,9,3,0
2003-01-10,SPI M0501,0.08,2003,1,10,4,0
2003-01-11,SPI M0501,-0.31,2003,1,11,5,0
2003-01-12,SPI M0501,-0.16,2003,1,12,6,0
2004-01-01,SPI M0501,-1.58,2004,1,1,3,0
2004-01-02,SPI M0501,-0.47,2004,1,2,4,0
2004-01-03,SPI M0501,0.51,2004,1,3,5,0
2004-01-04,SPI M0501,1.19,2004,1,4,6,0
2004-01-05,SPI M0501,4.14,2004,1,5,0,0
2004-01-06,SPI M0501,3.55,2004,1,6,1,0
2004-01-07,SPI M0501,2.13,2004,1,7,2,0
2004-01-08,SPI M0501,-0.41,2004,1,8,3,0
2004-01-09,SPI M0501,0.78,2004,1,9,4,0
2004-01-10,SPI M0501,0.41,2004,1,10,5,0
2004-01-11,SPI M0501,1.61,2004,1,11,6,0
2004-01-12,SPI M0501,0.0,2004,1,12,0,0
2005-01-01,SPI M0501,0.0,2005,1,1,5,0
