"PRECIPITATION.mm.","WINDDIR.deg.","WINDDPEED.m.s.","PARTICULAS.microg.m3.","PL2","PL3","X","Y"
0.1,113.33,1.95,22.77,"UH","M",-0.772251374156328,1.79056633921049
0.5,107.66,1.86,16.14,"UH","M",-0.564264300897463,1.7723447178054
0.7,37.55,1.81,13.54,"H","M",1.43500744661031,1.103110886617
0,98.23,1.54,18.78,"UH","M",-0.220446626019906,1.52414017894564
0,69.82,2,19.05,"UH","M",0.689941164206671,1.87722699478064
0.1,13.46,1.92,20.29,"UH","M",1.8672627053428,0.446911612330559
0,87.07,1.39,33.58,"UH","H",0.0710510472768295,1.38818289453547
0,104.4,1.91,17.31,"UH","M",-0.474997684484873,1.84999383775569
0,68.54,1.69,23.86,"UH","M",0.61828917605374,1.57283772041962
0,39.9,1.75,19.03,"UH","M",1.34253901567677,1.12253685524603
0,38.37,1.91,19.09,"UH","M",1.49747549181328,1.18560834655402
0,85.34,1.88,24.42,"UH","M",0.152736284581646,1.87378537388149
0,71.79,1.86,24.89,"UH","M",0.581251330188799,1.76684659525205
0,78.75,1.83,21.31,"UH","M",0.357015289289515,1.79483706313791
0,143.06,1.2,14.36,"H","M",-0.959118349499696,0.721174037007004
0,115.795153846154,1.88856325492689,18.4210277957337,"UH","M",-0.821817644325527,1.70037846591143
3.11148264984227,115.795153846154,1.88856325492689,18.4210277957337,"UH","M",-0.821817644325527,1.70037846591143
3.11148264984227,115.795153846154,1.88856325492689,18.4210277957337,"UH","M",-0.821817644325527,1.70037846591143
7.9,115.795153846154,1.88856325492689,18.4210277957337,"UH","M",-0.821817644325527,1.70037846591143
29.5,157.16,1.39,8.36,"H","L",-1.28101342215917,0.539541112657825
19,143.04,1.44,10.59,"H","M",-1.15063986461216,0.865810546231287
6.1,141.93,1.33,18.07,"UH","M",-1.04705313109425,0.820109590643667
1.4,107.17,1.3,16.81,"UH","M",-0.383770175036455,1.24206298260293
0,72.96,1.66,27.98,"UH","H",0.486445171741196,1.58712667890426
4.2,65.66,1.56,12.04,"H","M",0.642954838951626,1.42134059080457
0,72.37,1.3,19.88,"UH","M",0.393729620369797,1.23894188162458
0,59.74,1.43,15.41,"UH","M",0.720612374066526,1.23515902066989
0,75.61,1.91,17.19,"UH","M",0.474674792415779,1.85007671231358
0,41.57,1.77,20.72,"UH","M",1.3242177455028,1.17445619862789
0,22.69,1.8,19.73,"UH","M",1.66068977168748,0.694341041716963
0,45.73,1.64,19.97,"UH","M",1.14478634434975,1.17433565295035
0,112.51,1.43,16.3,"UH","M",-0.547467883724205,1.3210522004412
2.8,52.84,1.71,14.34,"H","M",1.03291333298065,1.36278760140779
5.8,45.3,1.64,18.09,"UH","M",1.15356731260923,1.16571113715171
0.2,93.29,1.97,15.42,"UH","M",-0.113057871655215,1.96675314100596
0.1,12.62,1.93,16.95,"UH","M",1.883372273327,0.421673902516026
0,23.06,1.8,22.23,"UH","M",1.65617131702154,0.705050756098554
1.4,48.84,1.82,20.44,"UH","M",1.19785850719567,1.37023173103638
0,176.92,1.97,15.37,"UH","M",-1.96715430851993,0.10584860165105
0,52.96,1.96,21.45,"UH","M",1.18064996126148,1.56450173185372
0,105.87,1.48,22.28,"UH","M",-0.404714309592582,1.42358924118265
0,47.44,1.75,22.96,"UH","M",1.1836333461093,1.28899654847408
0.4,92.12,1.63,18.02,"UH","M",-0.0602978367486573,1.62888433318128
10.3,69.95,1.51,21.99,"UH","M",0.517688474744167,1.41848462914374
7.3,140,1.24,24.84,"UH","M",-0.949895109467533,0.797056636011309
0,127.7,1.34,25.92,"UH","H",-0.819446233849014,1.06023953417644
32.7,116.62,1.67,13.65,"H","M",-0.748278869368305,1.4929764678845
2.1,87.4,1.46,18.77,"UH","M",0.0662299626687104,1.45849703189444
5.4,165.86,1.57,22.29,"UH","M",-1.52243167462708,0.383538519698082
1.2,100.59,1.58,15.71,"UH","M",-0.290372073303531,1.55308855479828
4.6,49.91,1.67,21.55,"UH","M",1.07546349368969,1.27760646278139
0,51.24,1.7,20.77,"UH","M",1.06430128288927,1.32561788583296
0,34.9,1.63,20.69,"UH","M",1.33684755767425,0.932597773716191
0,16.95,1.85,16.06,"UH","M",1.76963513834616,0.539343561313707
0,65.7,1.56,14.03,"H","M",0.641962399423969,1.42178911155129
0.1,92.55,1.26,26.49,"UH","H",-0.0560589179072437,1.25875231786204
0,49.04,1.73,24.04,"UH","M",1.13407032967804,1.30643962254057
0,316.99,1.53,23.81,"UH","M",1.11878902874714,-1.04365277231224
1.6,85.32,1.82,25.44,"UH","H",0.148494913054047,1.81393198902193
0,31.08,1.56,18.56,"UH","M",1.33605784505793,0.80532566993681
0,24.42,1.61,18.94,"UH","M",1.46596844153156,0.665609892079095
0.1,75.81,1.82,23.09,"UH","M",0.446151491259434,1.764468431808
13.1,56.43,1.66,26.82,"UH","H",0.917905892393825,1.38313006355465
0.1,78.66,1.9,24.95,"UH","M",0.373598319769298,1.86290748440859
0.1,44.35,1.62,15.23,"UH","M",1.1584344259017,1.13244411821767
1,198.49,1.7,16.23,"UH","M",-1.61224433548237,-0.539136534381597
8.5,147.9,1.72,21.03,"UH","M",-1.45704970477728,0.914005556771102
7.3,133.61,1.37,23.4,"UH","M",-0.944951917338839,0.991950540056133
22.1,155.51,1.54,20.96,"UH","M",-1.40145179734772,0.638383003933262
20.2,168.3,1.36,15.75,"UH","M",-1.3317430224456,0.275790721684857
0.1,193.71,1.69,18.7,"UH","M",-1.64184812985655,-0.400543029506897
0,187.71,2.58,13.93,"H","M",-2.55667628302099,-0.346130587839262
0,46.11,2.04,19.7,"UH","M",1.414283157957,1.47017112919523
0,143.17,1.77,21.89,"UH","M",-1.41673917532471,1.0610137176777
29.1,150.99,1.63,24.43,"UH","M",-1.42549217808119,0.790488488359783
1.1,193.33,2.28,17.24,"UH","M",-2.21857289121501,-0.525675114843624
8.6,157.43,1.69,13.12,"H","M",-1.56056510902019,0.648642074266532
5.7,148.7,1.62,13.6,"H","M",-1.38422330481515,0.841620961244806
6.2,182.56,1.56,24.78,"UH","M",-1.55844311326882,-0.0696782800089258
20,142.29,1.05,18.48,"UH","M",-0.830672628779539,0.642248381700173
8.9,132.51,1.32,22.04,"UH","M",-0.891948916974002,0.973050424956952
0.4,179.73,1.87,14.17,"H","M",-1.86997923685816,0.00881213477862881
4.3,60.84,1.54,21.26,"UH","M",0.750365193617012,1.34482418040728
2.2,116.53,1.64,20.37,"UH","M",-0.73253279507529,1.4673090009058
0,49.09,1.75,19.5,"UH","M",1.14602726885744,1.32254357169628
0.1,53.36,1.68,19.02,"UH","M",1.0025991392812,1.34803374064324
0.3,79.82,1.58,20.27,"UH","M",0.279251065128516,1.55512663234368
0,90.52,1.62,16.35,"UH","M",-0.0147024517802538,1.61993328193221
1.1,107.06,1.74,17.14,"UH","M",-0.510468992556083,1.66343662567553
0.2,130.63,1.55,19.36,"UH","M",-1.00931610643014,1.17634221096614
6.8,98,1.3,17.55,"UH","M",-0.180925031248085,1.28734848936404
0.4,176.7,1.42,17.74,"UH","M",-1.41764537959192,0.0817409182825857
0,32.98,1.61,25.44,"UH","H",1.35056561709295,0.876397463441304
0,70.57,1.77,19.4,"UH","M",0.588799273107706,1.66919603881265
0.9,323.28,1.31,17.53,"UH","M",1.05005275018085,-0.78325552780535
0,109.35,1.66,21.16,"UH","M",-0.550020894847867,1.5662301922868
10.3,107.67,1.57,21.08,"UH","M",-0.476548704812502,1.49592825093369
7.8,98.2,1.64,16.65,"UH","M",-0.233911451277039,1.62323301868877
14,144.87,1.57,14.98,"H","M",-1.28402219719097,0.90343068196784
0,173.75,2.68,7.95,"H","L",-2.66407098643582,0.291763224603265
0,187.38,2.48,8.71,"H","L",-2.4594558290742,-0.318554586896751
0,177.91,2.04,10.72,"H","M",-2.03864293914697,0.0743973565807114
0,151.74,1.89,11.71,"H","M",-1.66472733720448,0.89486473433927
0,159.23,2.02,12.17,"H","M",-1.88872319326501,0.716327229150773
0,38.3,2.03,11.84,"H","M",1.59309603218216,1.25815143454413
0,116.89,1.76,21.79,"UH","M",-0.796011135726524,1.56970260616442
0,71.25,1.74,21.2,"UH","M",0.559304669627501,1.64765842532148
0,84.34,1.91,13.85,"H","M",0.188373837399697,1.9006881115489
0,189.74,1.99,14.59,"H","M",-1.96131534621156,-0.336663203684358
0,22.9,1.86,16.54,"UH","M",1.71340485435224,0.723770547260784
0,8.17,1.8,15.96,"UH","M",1.78173139601348,0.255799203399552
0,3.69,1.84,13.62,"H","M",1.83618543359737,0.11841897417576
0,6.33,2.16,12.57,"H","M",2.14683126290682,0.238150222771087
0,1.17,2.47,11.51,"H","M",2.46948503427439,0.0504347647441571
0,166.4,2.11,14.87,"H","M",-2.05083771122073,0.496149858646465
0,175.7,2.19,16.8,"UH","M",-2.18383544242,0.164203411749658
0,10.17,1.77,19.36,"UH","M",1.74219010410005,0.312527824642615
0,208.71,1.64,17.24,"UH","M",-1.43838223027667,-0.787817592862908
0,181.25,2.14,13.61,"H","M",-2.13949073795101,-0.0466838539739605
0,85.74,1.86,16.57,"UH","M",0.138165528227396,1.85486125810252
