Oni_date,ONI,"ElNino Index 1,2_temp","ElNino Index 1,2_annomaly",WC_Tx_Muis,WC_Tn_Muis,WC_Ra_Muis,WC_Tx_Quin,WC_Tn_Quin,WC_Ra_Quin,WC_Tx_Pvie,WC_Tn_Pvie,WC_Ra_Pvie,WC_Tx_Chon,WC_Tn_Chon,WC_Ra_Chon,WC_Tx_Calc,WC_Tn_Calc,WC_Ra_Calc,WC_Tx_Guaq,WC_Tn_Guaq,WC_Ra_Guaq,WC_Tx_Mila,WC_Tn_Mila,WC_Ra_Mila,WC_Tx_Scru,WC_Tn_Scru,WC_Ra_Scru,WC_Tx_Scri,WC_Tn_Scri,WC_Ra_Scri,IN_Ta_Muis,IN_Tx_Muis,IN_Tn_Muis,IN_Ra_Muis,IN_Ta_Quin,IN_Tx_Quin,IN_Tn_Quin,IN_Ra_Quin,IN_Ta_Pvie,IN_Tx_Pvie,IN_Tn_Pvie,IN_Ra_Pvie,IN_Ta_Chon,IN_Tx_Chon,IN_Tn_Chon,IN_Ra_Chon,IN_Ta_Calc,IN_Tx_Calc,IN_Tn_Calc,IN_Ra_Calc,IN_Ta_Guag,IN_Tx_Guag,IN_Tn_Guag,IN_Ra_Guag,IN_Ta_Mila,IN_Tx_Mila,IN_Tn_Mila,IN_Ra_Mila,IN_Ta_Scru,IN_Tx_Scru,IN_Tn_Scru,IN_Ra_Scru,IN_Ta_Scri,IN_Tx_Scri,IN_Tn_Scri,IN_Ra_Scri,WC_Tn_Taba,WC_Tx_Taba,WC_Ra_Taba,WC_Tn_Quit,WC_Tx_Quit,WC_Ra_Quit,WC_Tn_Papa,WC_Tx_Papa,WC_Ra_Papa,WC_Tn_Izob,WC_Tx_Izob,WC_Ra_Izob,WC_Tn_Sier,WC_Tx_Sier,WC_Ra_Sier,IN_Ta_Taba,IN_Tx_Taba,IN_Tn_Taba,IN_Ra_Taba,IN_Ta_Quit,IN_Tx_Quit,IN_Tn_Quit,IN_Ra_Quit,IN_Ta_Papa,IN_Tx_Papa,IN_Tn_Papa,IN_Ra_Papa,IN_Ta_Izob,IN_Tx_Izob,IN_Tn_Izob,IN_Ra_Izob,IN_Ta_Sier,IN_Tx_Sier,IN_Tn_Sier,IN_Ra_Sier,WC_Tn_Lumb,WC_Tx_Lumb,WC_Ra_Lumb,WC_Tn_Yasu,WC_Tx_Yasu,WC_Ra_Yasu,WC_Tn_Glqz,WC_Tx_Glqz,WC_Ra_Glqz,WC_Tn_Tena,WC_Tx_Tena,WC_Ra_Tena,WC_Tn_Maca,WC_Tx_Maca,WC_Ra_Maca,WC_Tn_Sang,WC_Tx_Sang,WC_Ra_Sang,WC_Tn_Puyo,WC_Tx_Puyo,WC_Ra_Puyo,WC_Tn_Yanz,WC_Tx_Yanz,WC_Ra_Yanz,IN_Ta_Lumb,IN_Tn_Lumb,IN_Tx_Lumb,IN_Ra_Lumb,IN_Ta_Yasu,IN_Tn_Yasu,IN_Tx_Yasu,IN_Ra_Yasu,IN_Ta_Glqz,IN_Tm_Glqz,IN_Tx_Glqz,IN_Ra_Glqz,IN_Ta_Puyo,IN_Tn_Puyo,IN_Tx_Puyo,IN_Ra_Puyo,IN_Ta_Maca,IN_Tn_Maca,IN_Tx_Maca,IN_Ra_Maca,IN_Ta_Sang,IN_Tn_Sang,IN_Tx_Sang,IN_Ra_Sang,IN_Ta_Tena,IN_Tn_Tena,IN_Tx_Tena,IN_Ra_Tena,IN_Ta_Yanz,IN_Tn_Yanz,IN_Tx_Yanz,IN_Ra_Yanz
Jan-03,0.90,24.69,0.13,30.00,22.00,287.20,30.00,22.00,383.00,31.00,22.00,92.20,30.50,21.50,256.63,31.00,22.00,194.70,31.00,23.00,224.60,31.00,22.00,279.30,28.00,20.00,183.80,29.00,21.00,269.30,25.77096774,28.46129032,23.71290323,316.5,,,,,26.16774194,31.27419355,22.46451613,59.3,26.36896552,30.95517241,22.67931034,167.8,,,,,27.57741935,31.43548387,24.19354839,72.5,26.46129032,30.28709677,23.4,115.2,24.60645161,26.71935484,22.86451613,37,26.14516129,29.67741935,24.00322581,199.8,9.00000,22.00000,60.70000,9.00000,21.00000,94.70000,3.00000,14.00000,106.90000,6.00000,18.00000,136.00000,10.00000,21.00000,97.90000,15.16,22.6,8.713333333,38.8,15.94333333,22.52333333,10.91666667,25.4,,,,,12.63870968,19.14516129,6.587096774,144.7,,,,,19.00,29.00,198.30,22.00,32.00,158.40,18.00,28.00,102.30,19.00,29.00,298.10,17.00000,27.00000,183.89999,18.00000,27.00000,316.20001,17.00000,26.00000,322.79999,19.00000,30.00000,129.89999,,,,,26.48064516,22.22580645,32.06774194,81.9,23.74166667,19.4375,27.73333333,76.4,21.34333333,17.94666667,26.62666667,323.8,,,,,22.29,17.46333333,27.95333333,304.9,,,,,,,,
Feb-03,0.60,25.98,-0.12,30.00,23.00,204.70,30.00,22.00,255.50,31.00,22.00,90.80,30.50,21.50,219.00,31.00,22.00,166.00,31.00,23.00,222.60,31.00,22.00,260.40,29.00,20.00,2.50,30.00,22.00,2.90,25.61785714,28.35,23.29285714,241,,,,,25.96071429,31.12142857,22.47142857,181.5,26.77307692,31.41538462,22.93461538,321.4,,,,,27.03214286,30.80357143,24.03928571,436.8,26.33928571,30.05357143,23.33928571,337,25.65483871,28.24516129,22.92903226,18.8,26.96785714,31.06428571,23.62857143,2.7,9.00000,21.00000,64.10000,8.00000,20.00000,92.70000,3.00000,14.00000,78.60000,6.00000,17.00000,111.30000,10.00000,20.00000,98.90000,15.38148148,22.44074074,9.8,54.3,15.99642857,22.58928571,10.91785714,79.1,,,,,12.85357143,19.43214286,7.021428571,104.4,,,,,19.00,29.00,177.60,22.00,31.00,186.00,18.00,28.00,102.80,19.00,29.00,218.70,17.00000,26.00000,142.70000,18.00000,27.00000,251.70000,17.00000,26.00000,255.39999,19.00000,30.00000,134.20000,,,,,25.77142857,22.43928571,31.16785714,235,23.80357143,19.61785714,28.10714286,89.1,21.66071429,18.60714286,26.83928571,280.7,,,,,22.50384615,18.03846154,27.83461538,284.1,,,,,,,,
Mar-03,0.40,26.42,-0.07,30.00,23.00,161.40,30.00,22.00,264.90,31.00,22.00,83.80,30.50,21.50,199.92,31.00,22.00,161.90,31.00,22.00,253.30,31.00,22.00,307.30,29.00,20.00,3.30,30.00,22.00,5.40,26.26666667,29.16666667,23.34333333,253,,,,,26.43225806,32.23870968,22.45806452,25.4,27.15333333,31.99333333,22.75666667,103.6,,,,,27.79677419,31.89032258,24.59032258,115.2,27.07419355,31.01290323,23.81935484,173.1,26.47241379,29.95172414,23.04827586,9.9,27.22903226,31.88064516,23.80645161,5.4,9.00000,20.00000,61.50000,9.00000,19.00000,84.60000,4.00000,13.00000,74.70000,6.00000,17.00000,97.40000,10.00000,20.00000,108.10000,14.41612903,21.00967742,8.909677419,32.5,15.04,21.42,9.946666667,100.3,9.988888889,13.37777778,7.727777778,48,12.12333333,18.06666667,6.62,110.8,,,,,20.00,28.00,211.60,22.00,30.00,240.90,17.00,27.00,179.80,19.00,28.00,280.90,16.00000,26.00000,212.20000,17.00000,26.00000,331.79999,17.00000,26.00000,334.39999,19.00000,29.00000,205.00000,,,,,25.72258065,22.40645161,30.55483871,311,23.48709677,19.30322581,28.11612903,146,21.15483871,18.14193548,25.99354839,371,,,,,22.49,17.46666667,27.73333333,276.7,,,,,,,,
Apr-03,0.00,24.98,-0.56,30.00,22.00,184.60,30.00,21.00,311.70,31.00,21.00,59.70,30.50,21.00,163.80,31.00,22.00,116.20,31.00,22.00,175.60,31.00,22.00,207.60,29.00,21.00,1.10,30.00,22.00,0.50,,,,,,,,,26.61,33.04666667,22.23,24.5,27.04,32.30666667,22.49333333,57.4,,,,,28.20689655,32.24482759,24.15862069,123.5,27.36,31.56,23.10333333,90.7,26.77096774,30.60967742,23.38387097,19.1,25.90689655,30.80689655,22.73448276,0,9.00000,20.00000,100.20000,8.00000,20.00000,139.20000,3.00000,13.00000,103.70000,6.00000,17.00000,143.30000,10.00000,20.00000,194.50000,14.87241379,21.43448276,9.324137931,75.7,15.06,21.51333333,10.27666667,244.6,10.68421053,15.22631579,6.894736842,53.9,12.22962963,18.51481481,6.703703704,178.2,,,,,19.00,28.00,337.00,21.00,30.00,301.90,17.00,27.00,192.00,18.00,28.00,400.10,16.00000,26.00000,203.39999,17.00000,26.00000,354.20001,17.00000,26.00000,385.60001,19.00000,29.00000,190.70000,,,,,25.48928571,22.325,30.42857143,196.5,23.98928571,19.57857143,28.60357143,184,21.48666667,18.07,27.14333333,562.1,,,,,22.63333333,17.63333333,28.66666667,369,,,,,,,,
May-03,-0.30,22.77,-1.65,29.00,22.00,160.10,29.00,22.00,201.40,30.00,21.00,32.60,29.50,21.00,73.25,31.00,21.00,49.20,30.00,21.00,71.70,30.00,21.00,73.10,27.00,20.00,0.70,29.00,21.00,0.50,,,,,,,,,26.13548387,32.24516129,22.47419355,9.1,26.63666667,31.73,22.58,29.3,,,,,,,,,26.60967742,30.24193548,23.09354839,51.9,26.13,29.38666667,22.99,0.5,24.19354839,28.50322581,21.41935484,0,9.00000,21.00000,65.80000,8.00000,20.00000,99.80000,3.00000,13.00000,118.20000,6.00000,17.00000,121.90000,10.00000,20.00000,205.00000,14.84516129,21.94193548,8.738709677,14.4,15.70645161,22.06129032,10.51612903,28.7,10.33076923,14.49230769,7.280769231,437.9,12.64,19.02666667,7.036666667,117.9,,,,,19.00,28.00,306.40,21.00,30.00,380.40,17.00,27.00,198.90,18.00,28.00,468.10,16.00000,26.00000,273.39999,17.00000,26.00000,391.79999,16.00000,25.00000,445.89999,18.00000,29.00000,157.50000,,,,,25.02857143,22.29642857,29.625,429.1,22.53,19.37,26.08,242.6,20.75806452,18.01290323,25.20967742,529.7,,,,,21.96153846,17.46153846,26.51538462,333.3,,,,,,,,
Jun-03,-0.20,21.77,-1.35,28.00,21.00,100.90,28.00,21.00,88.40,29.00,20.00,11.50,28.50,20.50,29.10,29.00,20.00,19.70,29.00,20.00,18.90,29.00,20.00,22.60,25.00,18.00,1.90,27.00,20.00,1.90,,,,,,,,,24.68666667,30.57666667,21.38333333,0.2,24.92413793,29.5,21.00344828,15.7,,,,,25.39666667,29.69,21.53333333,1,24.72333333,28.36,21.39333333,0.8,23.96774194,26.52903226,21.2483871,2.8,23.05333333,26.89333333,20.68,0.4,8.00000,20.00000,18.50000,7.00000,20.00000,21.70000,2.00000,12.00000,65.70000,5.00000,17.00000,35.50000,9.00000,19.00000,132.50000,14.22068966,20.87241379,8.579310345,35.3,14.93,20.88,10.14333333,54.1,10.05,14.47777778,5.861111111,61.7,11.72666667,17.66666667,6.716666667,117.8,,,,,18.00,27.00,226.40,20.00,29.00,345.40,17.00,27.00,169.60,17.00,26.00,300.30,15.00000,25.00000,217.80000,16.00000,25.00000,288.50000,16.00000,25.00000,311.39999,18.00000,29.00000,156.39999,,,,,25.34285714,22.12142857,30.74285714,324.7,22.33448276,18.80344828,25.8862069,275.2,20.87241379,17.51034483,26.12068966,444.9,,,,,22.09666667,17.01666667,27.5,391.4,,,,,,,,
Jul-03,0.10,20.95,-1.01,28.00,21.00,393.70,28.00,21.00,473.50,29.00,20.00,34.00,28.50,20.00,86.92,29.00,20.00,51.40,29.00,20.00,34.20,28.00,19.00,55.70,24.00,17.00,7.10,26.00,19.00,5.90,,,,,24.68214286,29.86428571,19.38571429,10.1,24.08,30.27,20.74333333,0.1,24.59,29.79666667,20.75666667,4.3,,,,,24.80967742,29.26774194,21.00967742,0.3,24.21428571,28.04642857,20.83214286,0.4,22.86333333,25.09666667,20.96,19.6,22.52258065,26.3,20.20967742,3,8.00000,22.00000,58.20000,7.00000,20.00000,122.20000,2.00000,12.00000,664.50000,5.00000,17.00000,201.20000,9.00000,19.00000,1183.90002,15.07,21.38,8.666666667,24.6,15.6,22.40666667,9.506666667,15.7,8.967857143,13.11428571,4.553571429,151.3,12.06774194,18.87096774,5.906451613,7.9,,,,,18.00,28.00,1093.50,20.00,29.00,284.70,17.00,27.00,418.60,18.00,27.00,2212.10,15.00000,25.00000,876.59998,16.00000,25.00000,1426.00000,16.00000,24.00000,1655.59998,18.00000,29.00000,295.70001,,,,,24.6137931,21.32413793,29.15172414,171.4,20.89677419,17.15483871,24.66129032,146.8,20.37307692,16.53846154,25.53461538,241.3,,,,,21.44333333,16.15,26.83333333,354,,,,,,,,
Aug-03,0.20,21.02,0.01,28.00,20.00,36.70,28.00,20.00,39.60,29.00,19.00,7.50,28.50,19.00,5.07,30.00,19.00,5.10,29.00,19.00,1.60,29.00,19.00,0.70,24.00,16.00,7.40,25.00,18.00,4.00,24.53529412,26.6,23.15294118,316.7,25.1862069,30.3137931,19.23103448,47.2,24.73666667,31.15666667,21.37,0,25.29032258,30.52903226,21.07096774,4.1,,,,,,,,,24.45333333,27.99333333,21.34333333,0,21.73870968,23.86129032,19.84516129,17.3,21.66129032,25.13225806,19.54516129,4.4,8.00000,22.00000,11.20000,7.00000,21.00000,21.60000,2.00000,12.00000,66.10000,5.00000,18.00000,32.90000,9.00000,19.00000,130.89999,15.73,22.24666667,9.05,0,,,,,9.487096774,14.1483871,4.164516129,51.5,12.79666667,19.9,5.32,32.2,,,,,18.00,28.00,165.80,20.00,30.00,228.90,17.00,27.00,51.80,18.00,28.00,219.50,15.00000,25.00000,110.40000,16.00000,26.00000,163.50000,16.00000,25.00000,195.20000,18.00000,29.00000,44.00000,,,,,25.2516129,21.50967742,30.63870968,148.4,22.02333333,18.10333333,26.04333333,102.2,20.62,16.65333333,26.83,172.5,,,,,,,,,,,,,22.44444444,18.33333333,27.08333333,81.1
Sep-03,0.30,20.28,-0.45,28.00,20.00,16.40,28.00,20.00,13.30,29.00,19.00,2.80,29.25,19.00,2.35,30.00,19.00,1.90,29.00,19.00,1.20,29.00,19.00,2.70,24.00,16.00,7.30,25.00,17.00,5.20,24.03076923,25.86923077,22.75384615,6.7,24.87666667,30.01666667,18.27333333,27.4,24.12333333,31.98333333,20.24333333,0,24.80344828,31.01724138,20.12413793,0.2,,,,,24.64333333,29.97333333,20.41333333,0,23.94666667,28.67666667,20.01666667,0,20.56129032,22.8,18.28709677,12,21.52758621,25.50689655,19.31724138,3.6,8.00000,22.00000,11.40000,7.00000,21.00000,14.30000,2.00000,13.00000,19.30000,5.00000,18.00000,14.70000,9.00000,20.00000,44.70000,14.96785714,22.68571429,8.503571429,20.2,15.82666667,23.67,9.65,67.8,10.08888889,14.57037037,3.685185185,75,12.61,19.74666667,5.096666667,101.3,,,,,19.00,29.00,126.60,20.00,31.00,221.80,17.00,28.00,55.30,18.00,29.00,93.80,15.00000,26.00000,91.90000,16.00000,27.00000,116.30000,16.00000,26.00000,117.20000,18.00000,29.00000,50.70000,,,,,25.46,21.48666667,31.32,119.7,22.93928571,17.8,27.60714286,74.8,21.20666667,17.02666667,27.43333333,335.7,,,,,22.43333333,16.24,28.55,200.7,,,,,,,,
Oct-03,0.30,21.25,0.23,28.00,21.00,241.20,29.00,21.00,202.10,30.00,20.00,39.30,29.50,20.00,37.50,30.00,20.00,27.90,30.00,20.00,7.70,30.00,20.00,10.90,24.00,16.00,23.80,26.00,18.00,24.20,24.52857143,26.6047619,23.31904762,57.3,24.97142857,30.00357143,18.66071429,42.4,24.69354839,31.1516129,21.6,0.1,25.39677419,30.39354839,20.92903226,5.7,,,,,25.62258065,30.51612903,22.05483871,0,25.01612903,29.13870968,21.6483871,1.3,21.17333333,23.38666667,18.84666667,13.7,23.36129032,27.39354839,21.16129032,19.8,9.00000,21.00000,264.10001,8.00000,20.00000,401.79999,3.00000,13.00000,343.39999,6.00000,17.00000,432.79999,10.00000,20.00000,481.20001,14.52580645,22.3483871,8.232258065,83.7,15.35806452,21.98387097,9.729032258,117.7,11.01666667,15.75833333,3.958333333,22,12.59333333,19.21333333,5.94,138.1,,,,,20.00,28.00,596.90,22.00,30.00,253.10,18.00,29.00,253.70,19.00,28.00,989.50,16.00000,27.00000,445.39999,17.00000,27.00000,853.70001,17.00000,27.00000,982.09998,19.00000,30.00000,219.70000,,,,,26.5,22.4037037,32.38148148,221.2,24.43448276,19.17931034,29.56551724,82.8,22.42,17.84,28.71333333,266.1,,,,,23.03548387,17.16129032,29.90322581,311.3,,,,,,,,
Nov-03,0.40,21.94,0.28,28.00,21.00,107.70,28.00,20.00,145.60,30.00,20.00,21.20,29.50,20.00,17.35,30.00,20.00,10.80,30.00,20.00,19.30,30.00,20.00,19.40,25.00,17.00,12.30,27.00,19.00,13.90,25.04705882,27.17647059,23.67058824,56.4,25.70357143,31.03928571,19.85714286,88,25.38666667,32.18,21.73666667,1.3,26.31,31.81666667,21.29333333,10.7,,,,,25.74666667,30.63666667,22.07333333,0,25.22333333,29.14333333,21.61333333,0,21.92903226,24.16451613,19.96451613,16.9,23.388,26.808,21.156,5.3,9.00000,21.00000,187.20000,8.00000,20.00000,235.20000,3.00000,14.00000,243.70000,5.00000,17.00000,286.70001,9.00000,21.00000,318.89999,14.58275862,22.5137931,8.172413793,62.6,14.97,21.54666667,9.943333333,159.4,,,,,12.21034483,18.32758621,6.006896552,187.8,,,,,19.00,29.00,511.80,21.00,31.00,237.90,17.00,29.00,160.20,18.00,29.00,684.00,16.00000,27.00000,280.70001,17.00000,27.00000,587.09998,16.00000,27.00000,681.40002,19.00000,30.00000,139.00000,,,,,26.47333333,22.05666667,32.29333333,178.8,24.14642857,19.025,29.45357143,42.2,21.79310345,17.39310345,27.39655172,390.8,,,,,22.45384615,16.71153846,28.53846154,284,,,,,,,,
Dec-03,0.40,23.03,0.22,29.00,22.00,76.60,30.00,22.00,167.60,31.00,21.00,24.10,30.50,20.50,51.68,31.00,21.00,30.50,31.00,21.00,62.30,31.00,21.00,73.30,26.00,18.00,15.90,27.00,20.00,41.30,25.39259259,27.77407407,23.32962963,165.9,25.21176471,30.47647059,19.34117647,38.6,25.81290323,31.23870968,22.24193548,26.1,26.20333333,31.26,21.02,74.2,,,,,27.46774194,32.20967742,23.28387097,18.2,26.63548387,30.70645161,22.57419355,28.2,23.13666667,25.47666667,20.49333333,13.4,25.01666667,28.38,22.37333333,15.5,9.00000,21.00000,73.70000,8.00000,20.00000,110.60000,3.00000,14.00000,103.20000,6.00000,18.00000,135.70000,10.00000,21.00000,137.39999,14.52580645,21.70322581,8.687096774,38.7,14.83793103,20.87586207,9.789655172,58.3,10.57241379,14.90344828,6.396551724,74.5,12.02903226,17.93870968,7.216129032,110.5,,,,,19.00,29.00,247.20,21.00,31.00,160.60,18.00,28.00,143.50,19.00,29.00,367.70,16.00000,27.00000,185.10001,17.00000,27.00000,387.29999,17.00000,26.00000,407.00000,19.00000,30.00000,210.10001,,,,,26.01290323,22.46774194,31.51612903,221,24.22333333,19.40666667,28.65333333,94.2,21.31290323,17.90967742,26.18387097,461.8,,,,,21.88333333,16.27083333,28.5,329.2,,,,,,,,
Jan-04,0.40,24.36,-0.21,29.00,22.00,175.20,28.00,22.00,216.90,31.00,22.00,51.30,30.25,21.50,138.85,31.00,22.00,105.70,31.00,22.00,136.40,31.00,22.00,165.10,28.00,20.00,55.00,29.00,21.00,79.50,26.13846154,28.91153846,23.6,178.4,,,,,26.43846154,32.68076923,21.53076923,24,26.45,32.30333333,20.75,73,,,,,28.29677419,32.77096774,23.87741935,104.7,27.00645161,31.28064516,22.80645161,101.7,24.56451613,26.96451613,22.95806452,17.2,25.89354839,29.77096774,23.04516129,58.8,10.00000,20.00000,36.50000,9.00000,19.00000,53.70000,4.00000,13.00000,62.20000,7.00000,17.00000,75.60000,10.00000,19.00000,58.00000,14.61290323,22.5,7.887096774,38.6,15.06206897,22.20344828,9.727586207,47,11.62580645,17.32258065,6.277419355,9.6,12.1483871,19.78387097,5.570967742,58.9,,,,,21.00,27.00,160.80,23.00,30.00,153.70,18.00,28.00,59.60,20.00,28.00,179.60,17.00000,26.00000,117.90000,18.00000,26.00000,193.70000,18.00000,26.00000,196.30000,19.00000,30.00000,71.00000,24.95333333,19.94666667,31.4,253.9,27.31935484,22.29677419,33.47096774,36.2,24.97419355,18.43870968,30.89354839,37.6,22.32666667,17.91333333,27.58666667,238.3,,,,,23.22068966,16.2137931,30.33448276,266.3,,,,,,,,
Feb-04,0.30,26.03,-0.07,29.00,23.00,127.80,29.00,22.00,146.30,31.00,22.00,57.00,30.50,21.50,128.80,31.00,22.00,99.90,31.00,23.00,148.70,31.00,22.00,180.60,29.00,20.00,45.80,30.00,22.00,84.50,26.19615385,29.40769231,23.51923077,333.5,,,,,26.475,32.06428571,22.69642857,129.7,26.66296296,31.64444444,21.86666667,270.2,,,,,27.60357143,31.6,24.225,249.8,26.45517241,30.43103448,22.72413793,275.4,25.6,28.27419355,23.29032258,13.3,26.4862069,30.44137931,23.13793103,97.9,10.00000,20.00000,38.40000,9.00000,19.00000,53.40000,4.00000,13.00000,47.60000,7.00000,17.00000,64.30000,11.00000,19.00000,62.90000,14.34137931,22.40344828,7.74137931,20.5,15.03448276,22.06206897,9.74137931,34.4,10.08965517,14.91034483,6.006896552,73.5,11.81034483,18.49655172,6.020689655,66.1,,,,,21.00,27.00,138.70,23.00,30.00,174.50,18.00,28.00,76.70,19.00,28.00,146.00,17.00000,26.00000,116.70000,18.00000,26.00000,192.00000,17.00000,26.00000,189.30000,19.00000,30.00000,108.90000,24.33214286,19.48214286,30.64285714,108.3,26.5,22.33448276,32.56206897,102.7,23.47931034,19.28965517,27.65862069,78,21.725,18.01428571,26.43571429,142.1,,,,,22.53043478,16.30869565,29.26521739,119.6,,,,,,,,
Mar-04,0.20,25.75,-0.74,30.00,23.00,204.20,30.00,23.00,348.30,32.00,23.00,102.90,31.50,22.50,254.95,32.00,23.00,203.50,32.00,23.00,243.60,32.00,23.00,307.30,29.00,20.00,13.10,30.00,22.00,27.60,26.15806452,29.09354839,23.87096774,322.6,,,,,26.46451613,32.26451613,22.61612903,153.4,27.13103448,32.2137931,22.13103448,164,,,,,,,,,26.78064516,30.73548387,23.3,332.7,26.38928571,29.89285714,23.275,0.2,26.59333333,30.75666667,23.28333333,29.1,11.00000,20.00000,78.80000,10.00000,19.00000,110.60000,5.00000,13.00000,95.30000,7.00000,16.00000,126.70000,11.00000,19.00000,134.20000,15.77096774,23.28064516,9.612903226,16.3,15.87419355,22.37096774,10.44516129,75.2,10.51612903,13.85806452,7.864516129,145.2,12.94,19.45333333,7.25,74,,,,,21.00,27.00,223.40,23.00,30.00,254.40,18.00,28.00,149.30,20.00,28.00,338.70,17.00000,26.00000,225.20000,18.00000,27.00000,369.20001,18.00000,26.00000,378.29999,20.00000,30.00000,154.00000,23.71290323,20.01290323,29.72903226,398.2,25.70322581,22.67741935,30.82903226,221.8,23.72258065,19.85483871,27.67096774,175.4,21.55806452,18.36774194,26.11935484,440.7,,,,,22.5037037,16.54814815,28.98148148,349.7,,,,,,,,
Apr-04,0.20,24.96,-0.57,30.00,22.00,158.50,30.00,22.00,261.90,31.00,22.00,62.70,31.00,21.50,158.15,32.00,22.00,116.50,31.00,23.00,218.10,31.00,22.00,273.10,29.00,21.00,68.90,30.00,22.00,132.80,26.00666667,29.03333333,23.57,159.4,,,,,26.48333333,32.28333333,22.37,23.3,27.15517241,32.58965517,21.73793103,25.1,,,,,27.34,31.34333333,24.03666667,129.1,26.51333333,30.53333333,23.13,145.6,26.73870968,29.90645161,23.51290323,109.2,,,,,9.00000,21.00000,85.30000,8.00000,20.00000,118.70000,4.00000,13.00000,92.40000,6.00000,17.00000,127.20000,10.00000,20.00000,184.30000,14.82,21.92666667,9.3,84.3,15.02666667,21.39,9.78,156.3,10.69,15.18,6.946666667,115.9,12.22333333,18.03333333,7.24,150.4,,,,,19.00,28.00,307.20,21.00,30.00,297.20,18.00,28.00,250.80,18.00,28.00,407.70,16.00000,26.00000,297.50000,17.00000,27.00000,470.20001,17.00000,26.00000,485.20001,19.00000,29.00000,222.50000,24.00666667,19.68333333,30.13333333,648.9,26.37666667,22.61,32.23333333,291.6,24.18666667,19.18666667,28.95666667,167,21.84074074,18.02962963,27.46296296,394.1,,,,,22.35666667,16.38333333,29.86333333,507.2,,,,,,,,
May-04,0.20,22.82,-1.59,29.00,21.00,215.20,29.00,21.00,278.00,30.00,21.00,39.80,29.50,21.00,94.78,30.00,21.00,62.20,30.00,21.00,75.90,30.00,21.00,75.20,27.00,20.00,1.30,29.00,21.00,2.00,25.64516129,28.06451613,23.65483871,232.9,,,,,25.92,31.24333333,21.91333333,13.9,26.19285714,30.79285714,22.33928571,41.8,,,,,26.94827586,30.6,23.53793103,15.8,25.97741935,29.40322581,22.72258065,66,26.11333333,29.47,23.04666667,0.8,,,,,9.00000,21.00000,89.20000,8.00000,20.00000,136.70000,3.00000,13.00000,157.50000,5.00000,17.00000,164.20000,9.00000,19.00000,263.20001,14.92580645,21.06451613,9.309677419,63.6,15.49677419,21.59032258,9.967741935,113.8,10.82258065,14.80645161,7.677419355,165.7,12.75483871,18.56451613,7.54516129,147.4,,,,,19.00,27.00,381.00,21.00,30.00,378.10,17.00,27.00,192.60,18.00,27.00,574.10,16.00000,25.00000,256.79999,17.00000,26.00000,403.10001,16.00000,25.00000,477.10001,18.00000,29.00000,158.50000,23.23225806,19.64516129,28.83870968,769.7,25.34193548,22.37096774,30.6,445.6,23.09677419,19.44193548,27.08387097,213.4,21.61666667,18.12666667,26.52,652.1,,,,,22.5,16.33703704,29.14814815,399.4,,,,,,,,
Jun-04,0.30,22.05,-1.07,28.00,21.00,67.30,28.00,21.00,52.80,29.00,20.00,9.20,28.25,20.00,20.48,29.00,20.00,14.60,29.00,20.00,18.40,28.00,20.00,22.80,25.00,18.00,36.10,27.00,20.00,49.20,24.14814815,26.16666667,22.7037037,41.5,24.89230769,29.58461538,21.47307692,58.8,24.4862069,30.11034483,20.95172414,7.3,24.47037037,28.84814815,21.39259259,12.7,,,,,25.31666667,29.93333333,21.07,0,24.23666667,27.97,20.84666667,2.3,25.08064516,27.91290323,22.18387097,0.3,,,,,8.00000,20.00000,11.80000,7.00000,19.00000,13.30000,2.00000,12.00000,43.90000,5.00000,17.00000,22.60000,9.00000,19.00000,96.80000,15.19,20.86666667,9.4,1.5,15.94666667,21.71,10,11,9.248275862,12.6,6.379310345,187.2,12.53333333,19.24333333,7.13,24.3,,,,,18.00,27.00,176.40,20.00,28.00,320.30,16.00,26.00,169.30,17.00,26.00,240.80,15.00000,24.00000,242.70000,16.00000,25.00000,296.10001,15.00000,24.00000,305.60001,17.00000,28.00000,136.89999,22.42,18.7,27.56666667,385.7,24.61333333,21.61,29.38333333,323.1,21.50666667,18.36333333,24.96,358.4,20.48666667,17.34333333,25.09333333,432.4,,,,,21.73333333,15.63333333,28.10416667,240.9,,,,,,,,
