elNino index,date,9_Azuay,5_Bolivar,8_Canar,1_Carchi,7_Chimborazo,4_Cotopaxi,2_Imbabura,10_Loja,3_Pichincha,6_Tunguragua,7_El oro(c),1_Esmeraldas,5_Guayas,4_Los RIos,3_Manabi,6_SantaElena,2_SantoDomingo,4_Morona_santiago,2_Napo(W),2_orellana€,3_Pastaza,1_Sucumbios,5_Zamora,Galapagos
-0.8,9/1/1964,33.5202098379298,13.0612021795388,35.5600000073833,108.471822907253,41.5499999805501,35.5845070422535,46.5761061052305,14.8253358975482,51.961711655866,87.7043207309865,7.04525549220343,94.7502723519742,4.03392128470472,11.145930167894,10.3805038368846,5.03953487997831,50.6011560473139,185.893688768175,246.714089462438,331.119249711032,322.899347963195,304.581414723568,88.2319838797998,0.894603175941914
-0.8,10/1/1964,55.4645668590476,25.6169398104558,51.1290321042461,46.3856355340442,49.8210528022365,29.4880281837893,23.9716813922983,30.9575815683592,28.9355855804306,53.0487653944228,18.5156934452753,37.1156675198422,6.72686566928025,12.0776162507922,6.32486308861406,4.74825579066609,25.1826590775065,208.911911031087,133.70962198985,209.514610162492,270.75442009525,161.218105556296,129.431174351619,2.44190475581184
-0.8,11/1/1964,39.3322834255189,24.5420765225353,36.6748386875276,114.825966935131,39.1131577993694,47.2591549242047,80.1327431602816,31.4990402890258,70.4756757461273,48.0314814602887,14.1744525980775,69.5960490619129,6.23297151264051,13.8302324947923,10.7776560880007,5.23139534925305,48.8838149936213,113.791022203233,133.473367756585,241.926850856469,233.261521723651,229.262590101869,86.9621456316125,1.08126984366349
-0.8,12/1/1964,35.487664060017,26.4743169461443,38.4806452720396,121.11381197766,43.4746710783557,50.8288732448094,83.8287608391416,19.4827255424748,67.0277025205596,54.7425925878831,11.0437956535033,54.2143051007138,6.91614654785581,17.227325582227,8.91401970804326,3.66744185602942,40.8190750717428,124.016888904148,149.281271249568,241.13474807664,242.758260820914,227.959472089077,59.4206478219283,3.56476190355089
-0.6,1/1/1965,19.6587926459125,31.7606558461007,23.4038709086757,130.255800468487,19.106250022587,47.4352113562571,97.5712388469055,24.693857973917,83.3371620693722,24.6771604573285,9.75875913966311,98.8335148008384,14.0780189841217,41.3436046034791,20.9192771184353,4.78488370637561,88.9919077702341,60.1687111256918,119.232130692996,212.616781839143,169.625797274493,224.536810694267,46.8975709749137,3.71587301738678
-0.3,2/1/1965,70.075065702904,167.128415342237,101.093548583984,149.708286896595,57.1773025613082,147.41936612465,130.372123448195,65.5477926543487,163.741666802415,48.0999999105195,71.9722627236026,251.646321351262,172.774219751035,323.361917673155,180.914786440128,69.002325556999,368.517919110425,137.578044525147,152.511855731715,211.941362326378,226.519130496702,192.106354976444,78.1143724310253,30.5257142566499
-0.1,3/1/1965,50.8960629711001,129.958469870312,84.0541931644563,62.9635356987379,54.827960440987,102.1535211684,63.5026547423506,48.0165067588528,94.4331080032898,40.7172839317793,50.9335767578905,128.735013738315,129.173405785735,228.904360837714,141.833187324716,63.0046513136043,232.164739355186,88.6679111412896,81.2336769300638,117.217769001455,157.396521880661,79.8583932185917,59.1006072851327,34.1066667465937
0.2,4/1/1965,132.677952683817,254.934426437961,165.160645466466,121.645856024811,111.549671097806,212.876055892085,131.72699107955,285.850864183422,209.591892104965,90.7314811989113,187.596715857513,263.327928974453,275.356445188276,474.292151251504,298.730229715137,171.690697869589,489.587859578215,199.661155802409,204.246220106931,244.452023866734,299.570652356355,192.06510795392,215.646356405034,30.7085714794341
0.5,5/1/1965,182.993700763372,337.744808092795,254.092903875535,265.447514233668,182.116776416176,300.950351392719,236.809291805841,167.431477771839,324.98378375629,155.319135595251,137.205109798125,397.146866801,273.600406988343,539.606395189152,284.309967563291,110.658721147582,664.184394439521,368.420711385091,389.402577482138,463.067126862506,495.932753665205,491.232253570923,210.053239027015,110.029206242637
0.8,6/1/1965,166.102099761562,213.151913293724,191.112902979697,237.154144160655,166.834868707155,227.714788624938,184.940708362951,105.500191818501,258.880856316369,184.725309112926,106.003284990352,374.722343195361,140.437449161524,301.3415695013,188.075465481226,42.3703488471896,480.627166748047,469.879377834744,436.436426850939,448.096248766042,532.492101807525,417.218704662735,213.257287446304,78.9092062511141
